EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
43786916,SAN DIEGO ELECTRICAL TRAINING ADMINISTRATIVE SERVICES CORPORATIO,% JOYCE POBLETE,4675 VIEWRIDGE AVE,SAN DIEGO,CA,92123-1639,0,3,3,2000,200501,1,17,0,1,1,202412.0,4,6,1,0,12,426187.0,4223830.0,4223830.0,B60,
43787713,BOYS2MEN & GIRLS2WIN HOME & SANCTUARY FOR YOUTH INC,% N JEAN HUDLEY,1083 LOMBARDY WAY,JONESBORO,GA,30238-6477,0,3,3,1000,200412,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P30,
43788260,HIS FREEDOM REIGNS INC,% BARBARA CANNON,458 SALEM RIDGE CT,MCDONOUGH,GA,30253-4780,0,3,3,7000,200405,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43788424,PODOWON SUNGKYUL CHURCH,% DONG C YOON,27462 ENTERPRISE CIR W,TEMECULA,CA,92590-4814,0,3,3,7000,200409,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43788883,CALIFORNIA LOST BOAT MEMORIAL FUND,% WILLIAM E VINCENT,2873 MEDFORD AVE,REDWOOD CITY,CA,94061-1270,0,3,3,2000,201703,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,W30,
43789010,TEAME,% MARK NANCE,1330 SEWARD AVE,SITKA,AK,99835-9418,0,5,3,1000,201308,2,0,0,1,1,202408.0,0,0,2,0,8,0.0,0.0,0.0,J02,
43789015,THE BEGINNING OF A WOMAN GLOBAL MINISTRY,,PO BOX 56163,PHOENIX,AZ,85079-6163,0,3,3,1000,201201,1,15,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,X99,
43789335,BEGINNING AGAIN MISSION INC,% HARRIETT S GAINER,830 WHITNEY AVE,ALBANY,GA,31701-2746,0,3,3,1000,200406,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P80,
43789537,TRINITY RESOURCES COACHING MINISTRY INC,% HUGENE PURDY,237 BROOKDALE DR,LITTLE ELM,TX,75068-5106,0,3,3,7000,200607,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43790003,OMEGA MINISTRIES,% DEMARCUS PIERSON,202 N PARKDALE DR,TYLER,TX,75702-4961,0,3,3,7000,200903,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43790013,TO THE JEW FIRST MINISTRY INC,% CHARLES FINCHER,119 S AIR DEPOT BLVD,MIDWEST CITY,OK,73110-4428,0,3,3,1000,200406,1,15,0,1,1,202412.0,2,3,1,0,12,20605.0,76439.0,76439.0,T30,
43790721,RADIX FOUNDATION,% STEPHEN SHERMAN,11715 BANDLON DR,HOUSTON,TX,77072-1807,0,3,3,1200,201408,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A80,
43791150,CREATIVE QUILTERS GUILD OF ELLIS COUNTY INC,% DONNA MAGEE PRESIDENT,PO BOX 301,MIDLOTHIAN,TX,76065-0301,0,3,3,2000,200411,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A40,
43791456,PINK LIGHTNING FOUNDATION,% STEVE B WARNECKE,4220 MORNING STAR DR,CASTLE ROCK,CO,80108-9092,0,3,3,1000,200408,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,G20,
43792331,WAVE MISSION,% SI BOG LEE,16524 SE 262ND PL,COVINGTON,WA,98042-5834,0,3,3,7000,200505,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
43792515,WILD CAT FOUNDATION,% DAN M ROLETT,PO BOX 94926,N LITTLE ROCK,AR,72190-4926,0,3,3,1200,200502,1,15,0,1,1,202312.0,4,3,1,0,12,167996.0,74181.0,59795.0,B11,
43793223,UNIVERSITY OF CALIFORNIA SAN FRANCISCO AMCP STUDENT CHAPTER,,533 PARNASSUS AVE,SAN FRANCISCO,CA,94143-2208,0,6,3,2000,201706,2,0,0,5,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,E03,
43794181,LOVE FELLOWSHIP CHRISTIAN CENTER OF OCALA INC,% BOBBY VICKERS,2905 SW 15TH ST,OCALA,FL,34474-2999,0,3,3,7000,200601,1,10,0,1,1,,0,0,6,0,6,,,,X21,
43794274,HONDO ECONOMIC DEVELOPMENT CORPORATION,% EVELYNE BARBUTTI,1600 AVENUE M,HONDO,TX,78861-1756,0,3,3,1000,200601,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S41,
43794599,NORTH END UNITED PENTECOSTAL CHURCH OF EVADALE TEXAS,% CURTIS THULIN,PO BOX 204,EVADALE,TX,77615-0204,1411,3,9,7000,195804,1,10,230000000,5,1,,0,0,6,0,12,,,,,
43794980,BETHEL,% JOSEPH SLEDGE,476 BALTIMORE HILL RD,HUNTSVILLE,AL,35810-0000,8511,3,9,7000,198009,1,10,1002000,5,1,,0,0,6,0,12,,,,,
43795262,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,% JAMES BERRY,319 1/2 W MAIN ST,HAMILTON,MT,59840-2449,264,5,9,3000,0,0,0,263269279,5,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,,STATE COUNCIL FOREST SERVICE COUNCI
43796008,GREENLAND BOOSTER CLUB,% SUSIE PAYNE,PO BOX 326,GREENLAND,AR,72737-0326,0,3,3,1000,202304,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N40,
43796043,VERAS OPEN ARMS,% KIMBERLY HAYNESWORTH,14050 CHERRY AVENUE,FONTANA,CA,92337-0766,0,3,3,1000,200705,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P80,
43796263,NEWTON HISTORICAL CULTURAL COMMISSION INC,% DOROTHY MAY TURNAGE,110 PINEWOOD DR,NEWTON,MS,39345-2922,0,3,3,1200,200501,1,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,A80,
43796830,BUNA CHAMBER OF COMMERCE,% JULIE STARK,PO BOX 1782,BUNA,TX,77612-1782,0,6,3,3000,200602,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S41,
43797005,HOUSTON GRADUATE CHAPTER OF GROOVE PHI GROOVE SOCIAL FELLOWSHIP,% CHARLIE BOYD,PO BOX 301181,HOUSTON,TX,77230-1181,0,3,3,1000,200806,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P60,
43797071,SHILOAH-KERYGMA CHRISTIAN MINISTRIES INC,% ODEAN PATRICE LAWRENCE,44842 MARIPOSA DR,LANCASTER,CA,93536-8374,0,3,3,6200,200507,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43797497,MACAYA FOUNDATION INC,% MYRTHO VALCIN,8754 MIRAMAR BLVD,MIRAMAR,FL,33025-2002,0,3,3,1000,200801,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,Q33,
43797716,UNITY GROVE ELEMENTARY PTO,,1180 LEGUIN MILL RD,LOCUST GROVE,GA,30248-3210,0,3,3,2000,201807,1,16,0,5,1,202205.0,0,0,2,0,5,0.0,0.0,0.0,B12,
43797978,NEW HOPE HISTORICAL ASSOCIATION,% TERESA BALLARD,2354 OLD GURLEY PIKE,NEW HOPE,AL,35760-8418,0,3,3,1200,201708,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A80,
43798050,UNITY OF ONE CHURCH,% SEFERINO CHAVEZ,704 E MESCALERO RD,ROSWELL,NM,88201-7735,0,3,3,7000,200611,1,10,0,1,1,,0,0,6,0,9,,,,X200,
43798105,BETSEYS BONNETS,% BETSEY WHITE,6523 CALIFORNIA AVE SW,SEATTLE,WA,98136-1833,0,3,3,1000,200411,1,15,0,1,1,,0,0,0,0,12,,,,P58,
43798457,PUEBLO IMMANUEL,% SOUTH WEST LATIN AMERICAN DIST,1640 E 4TH ST,PUEBLO,CO,81001-4108,1588,3,9,7000,196307,1,10,1000000,5,1,,0,0,6,0,12,,,,,
43799483,THE ARTS CENTER OF NORTH TEXAS,,305 CENTURY PKY 3RD FLR,ALLEN,TX,75013-8042,0,3,3,1000,200707,1,15,0,1,1,,0,0,14,0,9,,,,A23,
43799496,NEIGHBORHOOD UNITED TOGETHER COMMUNITY DEVELOPMENT CORP,% MARQUITA HENRY,6815 AGNES AVE,KANSAS CITY,MO,64132-1325,0,3,3,1000,201208,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S22,
43799827,MILES CITY BLUEGRASS FESTIVAL INC,% GLORIA TUCKER,615 HUBBEL ST,MILES CITY,MT,59301-2324,0,3,3,2000,200512,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A68,
43800826,AMERICAN CANCER RESEARCH CENTER AND FOUNDATION,% THOMAS J SLAGA,104 APPLE AVE STE 3,DOTHAN,AL,36303-1291,0,3,3,2000,200605,1,15,0,1,1,202408.0,1,1,2,0,8,1.0,1784.0,1784.0,H30,
43800842,CHRIST THE REDEEMER CHURCH,% DALE STONECIPHER,126 N JUDD ST,FORT WORTH,TX,76108-2001,0,3,3,7000,200607,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43801123,IDAHO YOUTH GOLF ASSOCIATION INC,% WILLIAM B COLE,5812 N PIERCE PARK LN,BOISE,ID,83714-7908,0,3,3,1200,200506,1,15,0,1,1,202412.0,6,6,1,0,12,2876598.0,2804768.0,2755797.0,N6A,
43801691,EISZNER FAMILY FOUNDATION,% S BART,13102 POND APPLE DR W,NAPLES,FL,34119-8586,0,3,3,1000,200501,1,4,0,1,1,202412.0,6,4,0,1,12,2592323.0,465183.0,,T22,
43801831,INGLEMOOR HIGH SCHOOL INTERNATIONAL BACCALAUREATE BOOSTER CLUB,% JANE HUANG,15500 SIMONDS RD NE,KENMORE,WA,98028-4430,0,3,3,2000,200506,1,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,B11,
43802129,ROCK-HILL NONDENOMINATIONAL CHURCH,% MARY ANN HUNTSBERRY,193 HIGHWAY 1241,COLFAX,LA,71417-5245,0,3,3,1270,200604,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43802504,TEMPLO GETSEMANI AD,% JUAN JOSE MENDOZA,4822 W HAZARD AVE,SANTA ANA,CA,92703-2539,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,X20,
43803032,SHOWERS OF BLESSINGS DELIVERANCE TEMPLE,% LAURA M BELL,507 S CYPRESS ST,HAMMOND,LA,70403-4252,0,3,3,7000,200106,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43803252,EVERLASTING FAITH INTERNATIONAL MINISTRIES INC,% HERBERT R SMITH,1821 NW 152ND ST,MIAMI GARDENS,FL,33054-2909,0,3,3,7000,200703,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43803674,HANDS IN ACTION CHRISTIAN ASSOCIATION,% JENEVIEVE JONES,721 GOLD HILL TRL,HASLET,TX,76052-1339,1620,3,9,7000,196402,0,10,0,5,1,202412.0,1,3,1,0,12,609.0,71162.0,71162.0,,
43804109,TEMPLE PROFESSIONAL FIRE FIGHTER ASSOCIATION LOCAL 846,% CHARLES HELMER,PO BOX 1683,TEMPLE,TX,76503-1683,0,4,3,1000,200609,2,0,0,5,1,202412.0,4,6,1,0,12,442395.0,1437726.0,180327.0,T12,LOCAL 846
43804153,ST JOHNS CSI CONGREGATION OF SOUTH FLORIDA INC,% JICK ABRAHAM,1400 RIVERSIDE DR,CORAL SPRINGS,FL,33071-6070,0,3,3,1000,200702,1,10,0,1,1,202412.0,4,3,6,0,12,127178.0,35868.0,35868.0,X20,
43804706,JUBILEE PRAYER CENTER,% TAE K YOON,11248 CRESSON ST,NORWALK,CA,90650-7626,0,3,3,7000,200706,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X21,
43804792,ROTARY CLUB INTERNATIONAL,% DAVID FOOTE,PO BOX 64,VONORE,TN,37885-0064,573,4,9,3000,194209,2,0,520349200,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,,ROTARY CLUB OF TELLICO LAKE
43805324,MOUNTAIN CREEK FELLOWSHIP BAPTIST CHURCH,% ROBERT WALKER,119 E DANIELDALE RD,DUNCANVILLE,TX,75137-4031,0,3,3,7000,200706,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43805481,PIYASI CORP,% AMIYA CHATTERJEE,27052 ALDEANO DR,MISSION VIEJO,CA,92691-5033,0,3,3,1000,201404,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A23,
43805625,ANEKANT COMMUNITY CENTER,% RAMESH SHAH,16220 RIDGEVIEW LN,LA MIRADA,CA,90638-3494,0,3,3,1000,200507,1,15,0,1,1,202412.0,5,4,1,0,12,516596.0,307416.0,307416.0,P20,
43805801,FRESNO COUNTY SHERIFFS AIR SQUARDON,% GARRY SEVEL,854 W KEARNEY BLVD,FRESNO,CA,93706-2513,0,3,3,1000,202409,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,M23,
43805865,WTAB,% STEVE PATTERSON,8008 SLIDE RD STE 37A,LUBBOCK,TX,79424-2828,0,3,3,1000,200602,1,4,0,1,1,202412.0,6,6,0,1,12,2649568.0,3194963.0,,T20,
43806991,GURDWARA GURU NANAK SAHIB TURLOCK INC,% PRITPAL MANN,1301 S VERDUGA RD,TURLOCK,CA,95380-9155,0,3,3,7000,200606,1,10,0,1,1,,2,3,6,0,12,,,,X99,
43807413,WHITE COUNTY SINGLE PARENT SCHOLARSHIP FUND INC,% CHERYL TRIPP,PO BOX 8325,SEARCY,AR,72145-8325,0,3,3,1200,200509,1,15,0,1,1,202412.0,4,3,2,0,12,148035.0,46178.0,46178.0,B82,WCSPSF
43807435,FELLOWSHIP CHURCH OF LAKE CITY,% FELLOWSHIP CHURCH,217 SW DUNN WAY,LAKE CITY,FL,32024-4013,0,3,3,7000,200601,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43808518,F C LA QUINTA INC,% ELAINE ALEXANDER,78960 GALAXY DR,LA QUINTA,CA,92253-4982,0,3,3,1000,200609,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N64,
43808619,OVERCOMERS COMMUNITY CHURCH,% JOSHUA BURTON,1016 COATBRIDGE CT,BALLWIN,MO,63021-7722,1446,3,9,7000,195902,1,10,268120230,5,1,,0,0,6,0,12,,,,,
43809115,HEART OF THE DIVIDE HUMANE SOCIETY,% JUDY KRUZICH,PO BOX 544,BUTTE,MT,59703-0544,0,3,3,1000,200508,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,D20,
43809343,KINGS CHURCH,,PO BOX 50048,LONG BEACH,CA,90815-6048,8534,3,9,7000,197404,1,10,1000000,1,1,,0,0,6,0,6,,,,,
43809557,NEW LIFE LUTHERAN CHURCH,% CARMEN RETZLAFF,PO BOX 1153,DRIPPING SPGS,TX,78620-1153,9386,3,9,7000,198804,1,10,1000000,1,1,,0,0,6,0,12,,,,,
43810756,KC CREATES INC,% CHERYL KIMMI,PO BOX 415001,KANSAS CITY,MO,64141-5001,0,3,3,1000,200608,1,15,0,1,1,202206.0,1,2,2,0,6,1.0,14509.0,14509.0,N52,
43811178,NATIONAL SAD FOUNDATION,% KATHLEEN M STAPLES,136 CRESTVIEW DR,PARK CITY,UT,84098-5117,0,3,3,1200,200612,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,F70,
43811416,ODELL VOLUNTEER FIRE DEPARTMENT,% DEBBIE GRAY,15535 FM 91,ODELL,TX,79247-3014,0,3,3,1000,201405,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,M24,
43813271,EARLY CHILDHOOD EDUCATORS NETWORK,% WENDY DUGALL,5010 TIMBER CIRCLE DR,MCKINNEY,TX,75072-5393,0,3,3,1000,201503,1,16,0,5,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,B03,ECEN
43813283,TURNING POINT WORSHIP CENTER INC,% STEVE THACKER,PO BOX 5,DEFIANCE,MO,63341-0005,0,3,3,7000,200602,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43813350,SIERRA VIEW ELEMENTARY PTC,% PATRICIA MAMARIL,1323 E J ST,OAKDALE,CA,95361-8860,0,3,3,2000,200608,1,15,0,5,1,202406.0,3,3,1,0,6,59615.0,78658.0,47345.0,B94,
43813442,MERCY CHURCH SAN ANTONIO,% ABEL VASQUEZ,8311 S ZARZAMORA ST,SAN ANTONIO,TX,78224-1757,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
43813720,MOUNT CALVARY MBC N P,% MOUNT CALVARY BAPTIST CHURCH,600 11TH AVE,MERIDIAN,MS,39301-4401,0,3,3,7100,200506,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43813989,SECOND CENTURY LIBRARY ENDOWMENT FUND CORPORATION,% DIANE HOUSTON,509 N MAIN ST,MARYVILLE,MO,64468-1610,0,3,3,2000,200507,1,15,0,1,1,202409.0,5,4,1,0,9,543767.0,128042.0,26615.0,B11,
43814710,AMERICAN CASE MANAGEMENT ASSOCIATION CONNECTICUT CHAPTER,% MARY BETH BEDNARZ,17200 CHENAL PKWY STE 300,LITTLE ROCK,AR,72223-5965,0,3,3,2000,201405,1,16,0,1,1,202504.0,0,0,2,0,12,0.0,0.0,0.0,E03,
43814831,ZONTA CLUB OF SAVANNAH SERVICE FUND INC,% LANELL EDGE,39 DUNNOMAN DR,SAVANNAH,GA,31419-8125,0,3,3,1000,200607,1,15,0,1,1,202505.0,0,0,2,0,5,0.0,0.0,0.0,,
43815144,MAHA HELPING HANDS OF SOUTH FLORIDA INC,% PURNIMA A MAHARAJH,8511 NW 45TH CT,LAUDERHILL,FL,33351-5459,0,3,3,2000,201109,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,
43815207,DAVIDSON FINE ARTS MAGNET SCHOOL PARENT TEACHER ORGANIZATION INC,,615 12TH ST,AUGUSTA,GA,30901-2115,0,3,3,1000,201605,1,16,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B94,
43815491,SAN RAMON VALLEY EDUCATION FOUNDATION,% WINDEMERE RANCH MIDDLE SCHOOL,11611 E BRANCH PKWY,SAN RAMON,CA,94582-5805,8171,3,9,1000,200505,1,15,0,1,1,202506.0,4,4,1,0,6,326076.0,290899.0,290899.0,X20Z,W R M S EDUCATION FUND
43815840,BELIEVERS IN CHRIST TABERNACLE,% LEDONNA TAPPLIN,730 W CHEYENNE BVLD SUITE 50,NORTH LAS VEGAS,NV,89030-0000,0,3,3,1000,200709,1,15,0,1,1,202312.0,5,4,1,0,12,679345.0,413217.0,413217.0,X21,BACK 2 BASIC GLOBAL OUTREACH MINIST
43815973,MORNINGCREST HEALTHCARE FOUNDATION,% GREG FOLAND,7030 S YALE AVE STE 600,TULSA,OK,74136-5749,0,3,3,1000,200702,1,17,0,1,1,202412.0,9,8,1,0,12,107855733.0,10274357.0,7307126.0,E114,
43816469,MINISTERIOS VICTORIA E JESUS INC,% JOSE A LOPEZ,6401 S 22ND AVE,PHOENIX,AZ,85041-5405,0,3,3,7000,200609,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43816583,PTA FLORIDA CONGRESS,% TRE WADE,555 W MARTIN ST,APOPKA,FL,32712-3544,2149,3,9,2000,197102,1,15,59035000,5,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,APOPKA HIGH SCHOOL PTSA
43816932,XDNET INC,% CRAIG FUHER,511 SOUTH HARBOR BLVD,LA HABRA,CA,90631-9374,0,6,3,1000,200908,2,0,0,1,1,202505.0,0,0,2,0,5,0.0,0.0,0.0,S41,
43817437,GRACE PROVIDENCE CHURCH,% TOM CALVERT,17817 BALFERN AVE,BELLFLOWER,CA,90706-7109,0,3,3,7000,200601,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43817630,INFRAGARD NATIONAL MEMBERS ALLIANCE INC,% PATRICIA PAYNE,3557 BUFFAT MILL RD,KNOXVILLE,TN,37914-3302,5278,3,9,1000,200510,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,Q43,KNOXVILLE MEMBERS ALLIANCE
43817631,NORTH BREVARD HERITAGE FOUNDATION INC,% MARTHA LONG,424 S WASHINGTON AVE,TITUSVILLE,FL,32796-3550,0,3,3,1000,200703,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A80,
43818012,PTA ARKANSAS CONGRESS,% CAITLIN LAFARGUE,3511 SILENT GROVE RD,SPRINGDALE,AR,72762-7913,8592,3,9,2000,198907,1,16,35000000,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,JB HUNT PTA
43818262,HOPE RESTORED PREGNANCY RESOURCE CENTER,% MARIA B BRAUD,PO BOX 936,BOURG,LA,70343-0936,0,3,3,1200,200602,1,15,0,1,1,202412.0,4,4,1,0,12,397910.0,268463.0,266883.0,P40,
43818397,UNITED STATES BOWLING CONGRESS INC,% COLLEEN A MARKS,103 PRESERVE DR,NEW BROCKTON,AL,36351-6189,4348,3,9,1000,200409,1,16,0,1,1,202507.0,0,0,2,0,7,0.0,0.0,0.0,N70,84750 SOUTHEAST ALABAMA USBC
43820243,THRIFTYWAY INC,% JAY SCHWARTZ,9509 TREASURE BEACH CT,LAS VEGAS,NV,89117-3608,0,3,3,1000,200605,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P29,
43820538,HONOBIA BIGFOOT ORGANIZATION INC,% JOLLY WINSOR,450115 E 1715 RD,HONOBIA,OK,74549-3200,0,3,3,2000,200512,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,,
43821009,EUNIQUE IMAGES INC,% TERRA AVERY,263 WINTER PARK LN,POWDER SPGS,GA,30127-6789,0,3,3,1000,201106,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,O50,
43821981,TENNESSEE FIREMENS ASSOCIATION,% GARY WEST,PO BOX 430,ASHLAND CITY,TN,37015-0430,0,4,3,1000,200706,2,0,0,1,1,202507.0,4,4,1,0,7,147687.0,230973.0,230973.0,M24,
43822013,OIMZION INTERNATIONAL GLOBAL MINISTRIES AND MISSIONS,,PO BOX 1914,PLAINVIEW,TX,79073-1914,0,3,3,7000,200905,1,10,0,1,1,,0,0,6,0,9,,,,X20,
43822257,EUREKA CHRISTIAN HEALTH OUTREACH INC,% CARMEN SUZIE BELL,4004 E VAN BUREN,EUREKA SPGS,AR,72632-9499,0,3,3,1000,200604,1,15,0,1,1,202312.0,6,4,1,0,12,1945524.0,492785.0,492785.0,E32,ECHO
43822737,MOORISH AMERICAN PRESERVATION SOCIETY M A P S,% MOORISH AMERICAN PRESERVATION SOC,1600 GLENECHORT DR,SAINT LOUIS,MO,63133-2302,0,3,3,1200,200705,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,O50,
43824029,RANCHO HILLS CHRISTIAN CHURCH,% GAMALIEL M GARCIA,2901 RANCHO HILLS DRIVE,SAN DIEGO,CA,92139-0000,0,3,3,7000,200804,1,10,0,1,1,,6,4,6,0,12,,,,X99,
43824283,FAITH COVENANT CHURCH,% ALVIN TASCIER,RR 3 BOX 8-16,PRAGUE,OK,74864-9208,0,3,3,7000,200804,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43824569,BREMEN JR WOMANS CLUB,% GAIL CANTRELL,PO BOX 283,BREMEN,GA,30110-0283,0,3,3,1200,201110,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S12,
43824814,COMMUNITY NEWSPAPER RELIEF FUND,% CHRISTOPHER CATO,201 MONROE ST STE 450,MONTGOMERY,AL,36104-3735,0,3,3,1000,200511,1,15,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,M20,
43824823,VICTORY THROUGH JESUS SPORTS MINISTRIES FOUNDATION,% SCOTT BEHRMAN,PO BOX 23761,OVERLAND PARK,KS,66283-3761,0,3,3,7100,200601,1,15,0,1,1,202412.0,4,4,1,0,12,140098.0,142942.0,142942.0,X20,
43824880,ICE AXE FOUNDATION INC,% DOUGLAS CHANDLER STOUP,561 KEYSTONE DR 177,RENO,NV,89503-4304,0,3,3,1000,200905,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B90,
43825011,WEST WING,% LAVONIA MCINTYRE,285 E 1ST ST,JACKSON,GA,30233-2071,8511,3,9,7000,198009,1,10,1002000,5,1,,0,0,6,0,12,,,,,
43825012,HOUSE OF PRAYER CHRISTIAN FELLOWSHIP,% MARIO QUEZADA,PO BOX 4097,CRP CHRISTI,TX,78469-4097,0,3,3,1000,200702,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43825644,SILVER SPRINGS LIONS CLUB FOUNDATION INC,% DICK DONALDSON,1203 SE 49TH AVE,OCALA,FL,34471-8529,0,3,3,1000,200509,1,15,0,0,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,G41,
43826049,BLACK FAMILY TECHNOLOGY AWARNESS ASSOCIATION,% LEWIS G WALKER,PO BOX 300166,KANSAS CITY,MO,64130-0166,0,3,3,2000,200607,1,15,0,1,1,202412.0,3,2,2,0,12,30946.0,14040.0,14040.0,B99,
43826527,VFW AUXILIARY DEPARTMENT OF OKLAHOMA INC,% DELORES BILLUE,10384 S 263RD EAST AVE,BROKEN ARROW,OK,74014-3952,5607,19,9,1000,200912,2,0,0,5,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,W30,10887 BROKEN ARROW EAST POST
43827227,INTERNATIONAL EXPLORATION SOCIETY,% MICHAEL HIGGINS,2333 W NORTHERN AVE STE 7,PHOENIX,AZ,85021-9334,0,3,3,1000,200802,1,15,0,1,1,202412.0,6,3,1,0,12,1819310.0,96901.0,96901.0,B60,
43827478,JOSHUA HOPE MINISTRIES INC,% RICHARD A NZERIBE,160 NW 176TH ST STE 200-4,MIAMI,FL,33169-5023,0,3,3,1270,202004,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P62,
43828175,JOSEPH AND MARY MINISTRIES INC,% JOSEPH L ECTOR,9416 BOGEY CT,JONESBORO,GA,30238-5703,0,3,3,2700,200609,1,15,0,1,1,202411.0,0,0,2,0,11,0.0,0.0,0.0,X99,
43828416,OUR LADY OF ANGELS SAINT JOSEPHS MEDICAL CLINIC INC,% WILLIAM BROWN,131 W INTENDENCIA ST,PENSACOLA,FL,32502-5708,0,3,2,1000,200707,1,12,0,1,1,202412.0,5,4,1,0,12,723198.0,482345.0,482345.0,E320,
43829142,ERITREAN EVANGELICAL LUTHERAN CHURCH INC,% BITSU WELDERUFAEL,13200 CLARK AVE,DOWNEY,CA,90242-4723,0,3,3,7000,200601,1,10,0,1,1,,0,0,6,0,12,,,,X20,
43829194,CONWAY COUNTY COMMUNITY DEVELOPMENT CORPORATION,% CATHY BOWLES,PO BOX 229,MORRILTON,AR,72110-0229,0,3,3,1000,200610,1,15,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,P40,
43830299,HELPING HANDS OUTREACH MINISTRIES INC,% MAX MILLER JR,4922 REDBUD ST,HOUSTON,TX,77033-3620,0,3,3,1700,200804,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X20,
